Législatives 2012 - 2ème Tour;17/06/2012;11;43;6;75111;PARIS 11;1599;910;862;2;BOHBOT;Yves;225;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;54;6;75111;PARIS 11;1616;892;864;2;BOHBOT;Yves;334;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;55;6;75111;PARIS 11;1544;868;827;1;DUFLOT;Cécile;567;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;23;8;75112;PARIS 12;1476;798;779;1;BEIGBEDER;Charles;278;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;24;8;75112;PARIS 12;1412;799;784;2;MAZETIER;Sandrine;530;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;25;8;75112;PARIS 12;1411;814;792;1;BEIGBEDER;Charles;327;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;26;8;75112;PARIS 12;1401;857;839;1;BEIGBEDER;Charles;361;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;28;8;75112;PARIS 12;1273;737;715;1;BEIGBEDER;Charles;237;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;38;8;75112;PARIS 12;1571;910;886;2;MAZETIER;Sandrine;522;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;39;8;75112;PARIS 12;1473;911;888;2;MAZETIER;Sandrine;507;;;
Législatives 2012 - 2ème Tour;17/06/2012;12;50;8;75112;PARIS 12;1290;718;696;1;BEIGBEDER;Charles;211;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;1;9;75113;PARIS 13;1665;920;899;1;LE GUEN;Jean-Marie;625;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;16;9;75113;PARIS 13;1837;997;964;1;LE GUEN;Jean-Marie;681;;;
Législatives 2012 - 2ème Tour;17/06/2012;5;3;2;75105;PARIS 05;1489;907;900;1;KAHN;Axel;476;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;65;9;75113;PARIS 13;1632;1025;1005;1;LE GUEN;Jean-Marie;678;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;67;9;75113;PARIS 13;1441;849;833;1;LE GUEN;Jean-Marie;581;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;27;11;75114;PARIS 14;1096;721;706;1;LECOQ;Jean-Pierre;375;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;8;9;75113;PARIS 13;1488;832;796;2;SOUHAITE;Anne-Sophie;241;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;14;9;75113;PARIS 13;1486;777;748;2;SOUHAITE;Anne-Sophie;233;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;17;9;75113;PARIS 13;1703;968;936;1;LE GUEN;Jean-Marie;621;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;24;9;75113;PARIS 13;1378;692;673;1;LE GUEN;Jean-Marie;511;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;30;9;75113;PARIS 13;1554;920;877;1;LE GUEN;Jean-Marie;605;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;40;10;75113;PARIS 13;1598;971;925;2;BAUPIN;Denis;628;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;49;10;75113;PARIS 13;1640;984;939;2;BAUPIN;Denis;641;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;68;9;75113;PARIS 13;1310;746;722;1;LE GUEN;Jean-Marie;556;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;1;11;75114;PARIS 14;1293;778;769;2;CHERKI;Pascal;505;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;49;10;75114;PARIS 14;1464;878;854;1;TIEU;Chenva;355;;;
